,fractional_year,O7_O6_ratio,C6_C4_ratio,C6_C5_ratio,Fe_O_ratio,O_ave_charge,velocity,density
20270,2022.919164718037,0.0678548291325569,3.081737756729126,0.4249522089958191,0.112145759165287,6.063338279724121,484.215,5.26774
20271,2022.919183743848,0.0960018262267112,4.408325672149658,0.3142183423042297,0.1071509271860123,6.09012508392334,479.163,5.06085
20272,2022.919202769692,0.046216856688261,5.513289928436279,0.4583511054515839,0.1101903691887856,6.044567108154297,478.964,5.25209
20273,2022.919221795504,0.108893908560276,3.61726188659668,0.3440154194831848,0.1556842029094696,6.136486053466797,477.836,5.18923
20274,2022.919240821347,0.111817255616188,4.254027843475342,0.4915689826011658,0.1191864386200905,6.109559059143066,477.544,4.89275
20275,2022.919259847191,0.0922463461756706,6.098878860473633,0.4469351172447205,0.0957770645618438,6.099026679992676,480.269,5.18815
20276,2022.919278873002,0.1205579340457916,5.423494815826416,0.4829860329627991,0.119995079934597,6.116209030151367,483.344,5.26902
20277,2022.919297898846,0.1282576471567154,3.267190217971802,0.4248362481594086,0.1396979540586472,6.119561195373535,469.87,4.79425
20278,2022.919316924689,0.1127811968326569,6.85107421875,0.5471991896629333,0.1122827902436256,6.112296581268311,469.98,5.10431
20279,2022.919335950501,0.0730187147855758,3.569988489151001,0.5012244582176208,0.1401929259300232,6.090853214263916,466.955,4.8781
20280,2022.919354976344,0.0948109179735183,2.425910234451294,0.4347310662269592,0.1414426416158676,6.102107048034668,465.65,4.85702
20281,2022.919374002188,0.1024985909461975,2.432950735092163,0.4241852760314941,0.1237034648656845,6.110830307006836,470.427,4.81341
20282,2022.919393028,0.1002490371465683,3.099209070205688,0.43862584233284,0.1093728765845299,6.101146221160889,469.75,4.66211
20283,2022.919412053843,0.0809637457132339,4.773214817047119,0.4612075984477997,0.1451032608747482,6.074637413024902,469.238,4.48929
20284,2022.919431079687,0.1068263202905655,7.480809211730957,0.5496826767921448,0.0993418842554092,6.075218200683594,468.333,4.93309
20285,2022.919450105499,0.0955047905445098,4.677585601806641,0.4480229616165161,0.1341068893671036,6.091550827026367,466.722,4.53548
20286,2022.919469131342,0.0961706191301345,3.700717687606812,0.4320066869258881,0.1246295645833015,6.098278522491455,478.349,5.13697
20287,2022.919488157217,0.0892036333680152,11.03427982330322,0.589040994644165,0.1180793419480324,6.079006671905518,483.36,5.41249
20288,2022.919507183029,0.1212862879037857,2.694492816925049,0.4156529307365417,0.1189954429864883,6.120697975158691,469.004,5.32641
20289,2022.919526208872,0.0735253319144249,3.588037490844727,0.3798496127128601,0.1484555900096893,6.077917098999023,463.169,5.3609
20290,2022.919545234716,0.1173387914896011,5.447702407836914,0.5143630504608154,0.1247446611523628,6.139853954315186,461.337,5.09246
20291,2022.919564260528,0.1274220049381256,4.542614459991455,0.4815647006034851,0.0980514585971832,6.137341976165771,466.469,5.63499
20292,2022.919583286371,0.0868371874094009,5.988715171813965,0.522485077381134,0.1131305247545242,6.074397087097168,457.161,5.28607
20293,2022.919602312183,0.1102503836154938,4.567078113555908,0.5393813848495483,0.1268335580825806,6.079579830169678,453.653,5.05272
20294,2022.919621338026,0.0933120548725128,3.90180230140686,0.3880268037319183,0.1636568605899811,6.083438396453857,453.63,4.92612
20295,2022.91964036387,0.0898647755384445,4.840636253356934,0.4605592787265778,0.1383225172758102,6.101106643676758,457.976,4.96955
20296,2022.919659389682,0.1287934184074402,6.952037334442139,0.5690634846687317,0.0904299765825271,6.138222694396973,466.202,4.84183
20297,2022.919678415525,0.1014565229415894,6.378407001495361,0.6114180684089661,0.0958831012248992,6.114309787750244,468.881,4.83212
20298,2022.919697441369,0.1282284706830978,3.28145956993103,0.4724549651145935,0.0977701842784881,6.183160305023193,466.472,4.72624
20299,2022.91971646718,0.08010184019804,10.74494743347168,0.6659430861473083,0.1293066889047623,6.088793754577637,462.545,4.72607
20300,2022.919735493024,0.1021624580025673,4.934143543243408,0.5500980615615845,0.1241111233830452,6.115737438201904,459.883,4.69999
20301,2022.919754518867,0.0772409290075302,4.634878635406494,0.4940847754478455,0.1115638241171837,6.125556468963623,460.011,4.76874
20302,2022.919773544679,0.159495621919632,20.75328063964844,0.6465305089950562,0.1147236004471779,6.160548686981201,457.54,4.92098
20303,2022.919792570523,0.1746846437454224,4.901458740234375,0.6458775997161865,0.1360089480876923,6.172248840332031,457.635,4.76869
20304,2022.919821160008,0.0945844501256942,4.247365474700928,0.632754385471344,0.1180227622389793,6.077858448028564,455.948,4.96119
20305,2022.919840185946,0.1049875617027283,4.88080358505249,0.6197841167449951,0.1671974956989288,6.122133731842041,450.291,5.29359
20306,2022.91985921179,0.1920928955078125,4.00490140914917,0.6888148784637451,0.1590532213449478,6.165702342987061,449.437,5.32819
20307,2022.919878237602,0.1244072094559669,4.453483104705811,0.5189171433448792,0.1093489676713943,6.148638725280762,450.797,4.70249
20308,2022.919897263445,0.161828950047493,3.144523859024048,0.6601906418800354,0.1164424270391464,6.14601469039917,455.592,4.67117
20309,2022.919916289288,0.0670990273356437,4.47749137878418,0.5345587134361267,0.1056302636861801,6.078479290008545,450.101,5.07318
20310,2022.9199353151,0.0825452208518981,9.69276523590088,0.6702026128768921,0.1847748607397079,6.0782470703125,449.455,5.07993
20311,2022.919954340944,0.1090421304106712,6.589311122894287,0.5383981466293335,0.149314820766449,6.145076274871826,445.773,5.1727
20312,2022.919973366787,0.0891379788517952,5.527539730072021,0.5439881682395935,0.119392529129982,6.163911819458008,449.229,5.15413
20313,2022.919992392599,0.0953180715441703,6.263616561889648,0.6674054265022278,0.1298315525054932,6.108227252960205,453.044,5.15446
20314,2022.920011418442,0.1054610013961792,7.42582368850708,0.5222196578979492,0.1229003816843033,6.106518268585205,453.854,5.27854
20315,2022.920030444286,0.0799134001135826,10.92473983764648,0.6136131286621094,0.1372794955968857,6.108987331390381,449.796,5.39969
20316,2022.920049470098,0.1159950643777847,4.001798152923584,0.4402024447917938,0.1449632048606873,6.102323055267334,445.445,5.26069
20317,2022.920068495941,0.1436068415641785,5.033508777618408,0.8090626001358032,0.1189822480082512,6.12222146987915,441.672,5.03471
20318,2022.920087521753,0.0922995135188102,3.528217077255249,0.4511210322380066,0.13288214802742,6.161397933959961,445.035,5.23018
20319,2022.920106547596,0.1389440447092056,5.531434059143066,0.5325031876564026,0.1307128667831421,6.118992805480957,446.795,5.35533
20320,2022.920125573472,0.0970483720302581,4.779101848602295,0.8322408199310303,0.1161139160394669,6.15711784362793,443.867,5.18168
20321,2022.920144599283,0.1182092502713203,5.585225582122803,0.6093007326126099,0.2245932817459106,6.139981269836426,444.43,5.29275
20322,2022.920163625127,0.1333378255367279,5.042978286743164,0.5012331604957581,0.119968056678772,6.20589017868042,442.536,5.34196
20323,2022.92018265097,0.1022619307041168,5.842721462249756,0.4264841675758362,0.1269018203020096,6.097398281097412,442.762,5.44055
20324,2022.920201676782,0.1385729014873505,4.083776473999023,0.5441661477088928,0.0960759967565536,6.146341323852539,441.765,5.51442
20325,2022.920220702626,0.1445268988609314,3.925704002380371,0.5795565843582153,0.1219494864344597,6.143842220306396,442.973,5.80636
20326,2022.920239728469,0.1111100912094116,4.065402984619141,0.4259625673294067,0.1591839194297791,6.097228050231934,441.977,5.77465
20327,2022.920258754281,0.1275065690279007,3.449859142303467,0.5530232787132263,0.0989338308572769,6.142221927642822,445.556,5.93454
20328,2022.920277780124,0.1468662321567535,3.597786664962769,0.4229931235313416,0.1370057612657547,6.136415004730225,443.921,5.82534
20329,2022.920296805968,0.0856658965349197,3.86446475982666,0.4261960685253143,0.1910393685102463,6.070645809173584,439.61,5.60299
20330,2022.92031583178,0.1073442101478577,6.359166622161865,0.7761546969413757,0.1439286172389984,6.160436630249023,436.652,5.60038
20331,2022.920334857623,0.1204892471432686,2.843673706054688,0.4162585437297821,0.2522511184215546,6.120378017425537,431.521,6.00597
20332,2022.920353883467,0.1683730036020279,4.010772228240967,0.5979081392288208,0.2055160999298096,6.169450283050537,427.807,5.85373
20333,2022.920372909278,0.1412483155727386,3.084614992141724,0.530237078666687,0.222840741276741,6.138957023620605,426.267,6.01865
20334,2022.920391935122,0.1453892886638641,5.724353313446045,0.5581262111663818,0.1632616519927979,6.141916275024414,427.655,6.30233
20335,2022.920410960965,0.1461505740880966,4.335372447967529,0.5880334377288818,0.2210201472043991,6.15019702911377,426.929,6.79072
20336,2022.920438548421,0.1540431082248688,2.80393648147583,0.632166862487793,0.1918294131755829,6.137886047363281,424.373,6.56079
20337,2022.920457574264,0.1440750509500504,4.225584983825684,0.5620859265327454,0.2254077643156052,6.192777633666992,424.788,6.73678
20338,2022.920476600076,0.1252251714468002,4.470521450042725,0.4854359030723572,0.2251268178224564,6.132651805877686,428.474,6.40269
20339,2022.92049562592,0.2118327021598816,4.861001968383789,0.5149681568145752,0.2372152060270309,6.192651271820068,426.631,6.74242
20340,2022.920514651763,0.1236018240451813,3.159508228302002,0.6250375509262085,0.2522814571857452,6.114654541015625,424.07,6.74859
20341,2022.920533677575,0.1779825240373611,3.118737459182739,0.5897738933563232,0.275785356760025,6.182577133178711,420.348,7.22807
20342,2022.920547946981,0.1758915483951569,4.132403373718262,0.402163028717041,0.2075669020414352,6.186730861663818,419.945,7.5415
20343,2022.920566972793,0.1739499866962433,5.354678153991699,0.5932306051254272,0.2046708464622498,6.167194843292236,417.929,7.82359
20344,2022.920585998636,0.1462545692920685,3.702982187271118,0.5470187067985535,0.211992934346199,6.144657135009766,413.884,7.34468
20345,2022.92060502448,0.1895891577005386,4.849315643310547,0.5378682017326355,0.2249601185321808,6.213008880615234,414.684,7.18673
20346,2022.920624050292,0.1303677409887314,2.223360061645508,0.5005754232406616,0.2557662725448608,6.163669109344482,417.547,7.34253
20347,2022.920643076135,0.136215016245842,3.739395141601563,0.4474391043186188,0.2529505789279938,6.148108005523682,420.253,7.8032
20348,2022.920662101979,0.1440173089504242,3.467168569564819,0.5516155362129211,0.2124114632606506,6.159946918487549,416.289,8.06398
20349,2022.92068112779,0.1415544301271439,2.609231472015381,0.4191421568393707,0.2467406541109085,6.123742580413818,413.953,7.66934
20350,2022.920700153634,0.186000183224678,3.700978755950928,0.6510722637176514,0.2529557645320892,6.172084331512451,417.948,7.62366
20351,2022.920719179477,0.1189345046877861,6.156731605529785,0.6851195096969604,0.2088909447193146,6.107041835784912,416.759,7.7814
20352,2022.920738205289,0.1567873507738113,2.635960340499878,0.4892623126506805,0.1832975596189499,6.127586364746094,418.438,6.65363
20353,2022.920757231133,0.1500459760427475,3.367544174194336,0.5463697910308838,0.2676390707492828,6.160538196563721,415.323,6.878
20354,2022.920776256976,0.0944445058703422,3.637951374053955,0.4236616790294647,0.2194305956363678,6.130780220031738,410.035,7.49881
20355,2022.920795282788,0.1011143177747726,3.427772283554077,0.4284303486347198,0.2207264453172684,6.126989841461182,409.859,7.34852
20356,2022.920814308631,0.1163148209452629,3.137072324752808,0.5733149647712708,0.2773074507713318,6.135641098022461,410.295,7.20521
20357,2022.920833334507,0.1543012857437134,3.199376583099365,0.374260425567627,0.2990463674068451,6.165842056274414,407.844,6.96777
20358,2022.920852360318,0.1048468947410583,3.363346815109253,0.5620543360710144,0.261020839214325,6.120086669921875,409.581,6.90557
20359,2022.920871386162,0.1386954188346863,3.307408809661865,0.4559177756309509,0.2534981966018677,6.145596027374268,413.73,6.68344
20360,2022.920890412005,0.1200253069400787,4.483405590057373,0.5035332441329956,0.2115542888641357,6.11295747756958,414.076,7.10246
20361,2022.920909437817,0.15433169901371,3.06209135055542,0.3922452032566071,0.1941630095243454,6.151112079620361,415.226,6.74606
20362,2022.920928463661,0.1338024586439133,3.565586566925049,0.4303977787494659,0.2550678849220276,6.126601696014404,412.384,7.08904
20363,2022.920947489504,0.1193830445408821,4.223772525787354,0.4667992889881134,0.2409141659736633,6.107713222503662,410.471,7.16899
20364,2022.920966515316,0.166359081864357,2.774493455886841,0.4275896847248077,0.230424702167511,6.145652294158936,407.809,7.51309
20365,2022.920985541159,0.0872972384095192,3.416190147399902,0.4412404000759125,0.2614794075489044,6.090576171875,406.014,7.36771
20366,2022.921004567003,0.1670617908239365,3.465461730957031,0.4596744775772095,0.1897830814123154,6.156822204589844,415.392,6.56206
20367,2022.921023592815,0.1627632528543472,4.975965976715088,0.4749996364116669,0.2041672468185425,6.147427082061768,413.963,6.6696
20368,2022.921042618658,0.1066572144627571,4.338919162750244,0.519237220287323,0.2211386263370514,6.100895404815674,411.911,6.72899
20369,2022.921061644502,0.1000930145382881,4.245303630828857,0.4382103979587555,0.2486007362604141,6.085339069366455,411.419,6.30335
20370,2022.921080670313,0.0907949283719062,4.076186656951904,0.6012861728668213,0.2434585392475128,6.093893051147461,411.524,6.40959
20371,2022.921099696157,0.1215232089161873,4.502932071685791,0.5078582167625427,0.2064179033041,6.110470294952393,410.921,6.37224
20372,2022.921118722,0.0974284261465072,3.468318462371826,0.3888980448246002,0.2050179690122604,6.095990657806396,410.869,6.43939
20373,2022.921137747812,0.0742219015955925,3.189144372940063,0.4516273736953735,0.2331633269786835,6.08050012588501,409.836,6.57022
20374,2022.921156773655,0.1116013526916504,3.185511350631714,0.3741803169250488,0.2354190200567245,6.105686664581299,409.076,6.49324
20375,2022.921181560946,0.1276884973049164,5.130819320678711,0.4997489452362061,0.2557502686977386,6.085314273834229,408.182,6.32989
20376,2022.921200586885,0.0979579910635948,2.858746290206909,0.451818585395813,0.2423849850893021,6.099159717559814,408.925,6.35878
20377,2022.921219612728,0.1581348776817322,3.46751856803894,0.3921338617801666,0.2108899354934692,6.128626823425293,405.874,6.51258
20378,2022.92123863854,0.0870088934898376,4.012486934661865,0.5014418363571167,0.2585982382297516,6.062698364257813,404.427,6.63574
20379,2022.921257664384,0.0796568542718887,4.848321437835693,0.4829866588115692,0.3033154606819153,6.082234859466553,404.844,6.56728
20380,2022.921276690227,0.0932295247912406,2.267409086227417,0.4066563546657562,0.2361329942941666,6.097480773925781,405.707,6.50987
20381,2022.921295716039,0.1044037640094757,3.450950384140015,0.423860639333725,0.2329594790935516,6.112720012664795,405.549,6.43873
20382,2022.921314741882,0.0759842619299888,4.252801895141602,0.4393697679042816,0.2092486023902893,6.05772066116333,408.5,6.18869
20383,2022.921333767694,0.1014920324087143,5.438363075256348,0.5668759942054749,0.2111791521310806,6.111914157867432,408.39,6.30063
20384,2022.921352793538,0.1622750163078308,3.048807382583618,0.4820087254047394,0.2277648895978928,6.161915302276611,408.375,6.1956
20385,2022.921371819381,0.1031418144702911,2.863093614578247,0.448823869228363,0.2060051411390305,6.110379219055176,407.518,6.28239
20386,2022.921390845193,0.1170410886406898,3.600025415420532,0.375061571598053,0.1865988969802856,6.10799503326416,408.749,6.40924
20387,2022.921409871036,0.1258146911859512,4.087909698486328,0.6121460199356079,0.2017266154289246,6.123787403106689,408.68,6.44012
20388,2022.92142889688,0.1316535174846649,4.190640926361084,0.5203679203987122,0.2002763599157333,6.134211540222168,406.973,6.33454
20389,2022.921447922691,0.1470834761857986,2.920696258544922,0.3525459170341492,0.2033219188451767,6.149410724639893,407.175,6.2512
20390,2022.921466948535,0.1337114423513412,2.619040250778198,0.4490635693073273,0.1609502285718918,6.133219718933105,407.681,6.27931
20391,2022.921485974378,0.1142855957150459,3.399839639663696,0.2792538404464722,0.2355853170156479,6.139452457427979,406.23,6.34059
20392,2022.92150500019,0.135946586728096,3.792235374450684,0.4480170011520386,0.1900296658277512,6.153937339782715,403.322,6.55031
20393,2022.921524026065,0.1715910732746124,2.740025043487549,0.3738973736763,0.1962701082229614,6.161906719207764,401.428,6.68937
20394,2022.921543051909,0.1463412940502167,2.381999731063843,0.3701740205287933,0.1688720434904099,6.178720951080322,399.55,6.74201
20395,2022.921562077721,0.134501650929451,5.066105842590332,0.3697533309459686,0.1661169975996017,6.137272357940674,402.418,6.59648
20396,2022.921581103564,0.1297676116228104,4.39631986618042,0.5138237476348877,0.1837749630212784,6.121067523956299,401.37,6.69942
20397,2022.921600129408,0.1892258375883102,4.810815811157227,0.4762077331542969,0.1988559514284134,6.160450458526611,399.69,6.49051
20398,2022.921619155219,0.2030608206987381,7.547238826751709,0.5614761710166931,0.1740366667509079,6.185130596160889,401.761,6.14952
20399,2022.921638181063,0.1981994658708572,4.288626670837402,0.5523430109024048,0.2032503336668015,6.201075077056885,401.648,6.99432
20400,2022.921657206875,0.194579616189003,5.553065299987793,0.6139385104179382,0.1927983611822128,6.209519386291504,384.922,7.00653
20401,2022.921676232718,0.1573888808488846,4.576727390289307,0.6995484828948975,0.2017179876565933,6.176799297332764,387.079,6.9498
20402,2022.921695258562,0.165898784995079,5.468668937683105,0.5116879940032959,0.1756024658679962,6.155511856079102,389.535,6.98725
20403,2022.921714284373,0.2318710386753082,5.557181835174561,0.492260605096817,0.1926079243421555,6.204983711242676,390.174,7.19996
20404,2022.921733310217,0.2069844901561737,8.041181564331055,0.5838966369628906,0.1835552752017975,6.198126792907715,388.017,6.65885
20405,2022.92175233606,0.1494986116886139,9.941938400268556,0.6191709637641907,0.1821140348911285,6.139998912811279,386.185,6.86673
20406,2022.921771361872,0.1616397053003311,6.142409324645996,0.435303658246994,0.155226856470108,6.170643329620361,389.193,6.67645
20407,2022.921790387716,0.2171411067247391,6.380077362060547,0.8417981863021851,0.1979700773954391,6.190703868865967,390.167,6.79569
20408,2022.921809413559,0.1905293315649033,9.982658386230469,0.7467013597488403,0.1775157749652863,6.169983386993408,393.687,6.84867
20409,2022.921828439371,0.2436019629240036,10.89153385162354,0.6579793095588684,0.1805272996425629,6.246687889099121,395.681,7.15955
20410,2022.921847465214,0.1977366507053375,8.498480796813965,0.4801521897315979,0.2019115537405014,6.169460296630859,396.19,7.26449
20411,2022.921866491058,0.2174185067415237,6.025729656219482,0.6070715188980103,0.1653550863265991,6.233085632324219,386.103,7.82992
20412,2022.921885516869,0.2372821867465973,6.284965991973877,0.581200122833252,0.1439952403306961,6.230933666229248,388.655,8.05533
20413,2022.921904542713,0.186215341091156,7.239374160766602,0.6375870704650879,0.193642184138298,6.1642165184021,387.814,8.2094
20414,2022.921923568557,0.2505323588848114,3.849008798599243,0.3750778138637543,0.1604307591915131,6.236565113067627,386.851,7.91345
20415,2022.9219425944,0.2722749412059784,5.160329341888428,0.4993764460086823,0.175863966345787,6.238371849060059,397.279,7.94123
20416,2022.921961620244,0.1906106024980545,9.726309776306152,0.7129443287849426,0.2138817310333252,6.167366504669189,399.592,8.35119
20417,2022.921980646055,0.2190914154052734,5.674209117889404,0.5369207859039307,0.2051504403352737,6.212753772735596,401.307,8.48234
20418,2022.921999671899,0.1592577546834946,6.571491241455078,0.4769481420516968,0.1756735593080521,6.136844635009766,401.394,8.61975
20419,2022.922018697742,0.216175764799118,5.680583477020264,0.5830000042915344,0.1798338443040848,6.197926998138428,396.901,9.02359
20420,2022.922037723554,0.2138795703649521,6.342594623565674,0.6000967621803284,0.1984734088182449,6.226686000823975,394.965,9.26401
20421,2022.922056749397,0.2440963685512543,6.394086360931396,0.528765857219696,0.1611348241567612,6.251219272613525,395.584,9.83156
20422,2022.922075775241,0.1452152580022812,11.88103580474854,0.809380054473877,0.1768821775913239,6.129905700683594,390.876,10.0082
20423,2022.922094801053,0.2705704271793365,10.21946620941162,0.6809588670730591,0.1554740518331528,6.221478939056396,393.055,10.4326
20424,2022.922113826896,0.2141990512609482,7.522358894348145,0.6138197779655457,0.1474791616201401,6.216206550598145,394.153,10.9446
20425,2022.922132852708,0.209228903055191,11.14818000793457,0.4961844980716705,0.1622070074081421,6.210730075836182,397.213,10.906
20426,2022.922151878551,0.1956537216901779,15.46848201751709,0.5777429342269897,0.209470197558403,6.230031967163086,394.501,10.5719
20427,2022.922170904395,0.2356739789247513,8.527894020080566,0.5379853844642639,0.1398565024137497,6.211675643920898,392.868,10.7791
20428,2022.922189930207,0.2242997288703918,6.289230823516846,0.4866798222064972,0.1863216757774353,6.195963382720947,393.458,11.0135
